year,month,month_conversion,shopee_region,english_product_category,partner_type,conversion_count,usd_sale_amount,usd_revenue,usd_payout,usd_avg_sale_per_conv,myr_avg_sale_per_conv,%_revenue_per_sale,%_payout_per_sale,%_payout_per_revenue
2024,2,2024-02-01,Shopee Thailand,Women Bags,Coupons,34,138.53,5.29,3.69,4,19,3.82,2.66,69.75
2024,3,2024-03-01,Shopee Taiwan,Gaming & Consoles,Others,46,793.97,0,0,17,81,0,0,0
2024,4,2024-04-01,Shopee Thailand,Women Bags,Social,90,573.25,26.97,18.89,6,30,4.7,3.3,70.04
2024,4,2024-04-01,Shopee Thailand,Men Bags,Content,37,676.3,13.6,11.28,18,86,2.01,1.67,82.94
2024,4,2024-04-01,Shopee Vietnam,Men Clothes,Social,84,468.11,8.35,7.46,6,26,1.78,1.59,89.34
2024,1,2024-01-01,Shopee Vietnam,Mom & Baby,Social,53,322.9,6.29,5.65,6,29,1.95,1.75,89.83
2024,8,2024-08-01,Shopee Vietnam,Food & Beverage,Content,157,807.12,16.24,14.63,5,24,2.01,1.81,90.09
2024,2,2024-02-01,Shopee Indonesia,Mobile & Gadgets,Others,264,2685,26.7,18.8,10,48,0.99,0.7,70.41
2024,1,2024-01-01,Shopee Vietnam,Sports & Outdoors,Sub-Network,43956,214696.05,6158.3,5536.39,5,23,2.87,2.58,89.9
2024,3,2024-03-01,Shopee Indonesia,Mobile & Gadgets,Social,10839,160810.14,2603.14,1822.57,15,70,1.62,1.13,70.01
2024,3,2024-03-01,Shopee Indonesia,Health,Paid Traffic,20174,101958.81,2042.05,1418.67,5,24,2,1.39,69.47
2024,2,2024-02-01,Shopee Malaysia,Home Appliances,Coupons,204,5367.91,165.59,116.01,26,124,3.08,2.16,70.06
2024,8,2024-08-01,Shopee Thailand,Hobbies & Collections,Sub-Network,962,7882.93,148.24,109.12,8,39,1.88,1.38,73.61
2024,8,2024-08-01,Shopee Philippines,Cameras & Drones,Rewards,321,7955.75,55.75,44.7,25,117,0.7,0.56,80.18
2024,2,2024-02-01,Shopee Singapore,"Tickets, Vouchers & Services",Paid Traffic,323,12974.01,19.99,13.77,40,189,0.15,0.11,68.88
2024,6,2024-06-01,Shopee Vietnam,Home & Living,Content,316,1165.47,24.25,21.77,4,17,2.08,1.87,89.77
2024,1,2024-01-01,Shopee Philippines,Men Clothes,Rewards,1446,9012.12,114.28,91.42,6,29,1.27,1.01,80
2024,4,2024-04-01,Shopee Taiwan,Stationery,Paid Traffic,30168,96731.81,92.65,64.23,3,15,0.1,0.07,69.33
2024,4,2024-04-01,Shopee Philippines,Stationery,Paid Traffic,5418,11565.15,129.64,101.63,2,10,1.12,0.88,78.39
2024,3,2024-03-01,Shopee Malaysia,Books & Magazines,Content,601,2115.39,57.52,40.36,4,17,2.72,1.91,70.17
2024,4,2024-04-01,Shopee Thailand,Audio,Paid Traffic,1219,12302.98,167.53,116.36,10,48,1.36,0.95,69.46
2024,3,2024-03-01,Shopee Thailand,Health,Sub-Network,948,9030,183.11,132.35,10,45,2.03,1.47,72.28
2024,5,2024-05-01,Shopee Thailand,Home Appliances,Sub-Network,926,16999.03,209.21,155.86,18,86,1.23,0.92,74.5
2024,5,2024-05-01,Shopee Singapore,Mobile & Gadgets,Others,665,7925.13,98.75,69.17,12,56,1.25,0.87,70.05
2024,5,2024-05-01,Shopee Singapore,Mom & Baby,Others,221,3819.18,70.2,49.19,17,81,1.84,1.29,70.07
2024,6,2024-06-01,Shopee Thailand,Health,Coupons,181,1854.27,32.09,22.43,10,48,1.73,1.21,69.9
2024,7,2024-07-01,Shopee Thailand,Travel & Luggage,Paid Traffic,582,2024.26,26.04,17.71,3,16,1.29,0.87,68.01
2024,6,2024-06-01,Shopee Thailand,Books & Magazines,Content,169,991.2,25.13,21.38,6,28,2.54,2.16,85.08
2024,2,2024-02-01,Shopee Indonesia,Men Clothes,Social,4861,25014.93,510.7,357.73,5,24,2.04,1.43,70.05
2024,4,2024-04-01,Shopee Singapore,Home & Living,Paid Traffic,7906,103219.64,1737.58,1174.92,13,61,1.68,1.14,67.62
2024,5,2024-05-01,Shopee Taiwan,Women Shoes,Paid Traffic,6818,51353.03,172.82,121.51,8,35,0.34,0.24,70.31
2024,6,2024-06-01,Shopee Singapore,Cameras & Drones,Paid Traffic,116,3093.99,40.49,27.22,27,126,1.31,0.88,67.23
2024,7,2024-07-01,Shopee Malaysia,Beauty,Content,1592,10986.89,243.1,170.3,7,33,2.21,1.55,70.05
2024,5,2024-05-01,Shopee Malaysia,Home Appliances,Others,582,15181.9,206.54,144.81,26,123,1.36,0.95,70.11
2024,3,2024-03-01,Shopee Malaysia,Sports & Outdoors,Others,122,979.85,14.99,10.52,8,38,1.53,1.07,70.18
2024,7,2024-07-01,Shopee Taiwan,Women Bags,Comparison,441,6307.04,56.78,39.74,14,67,0.9,0.63,69.99
2024,4,2024-04-01,Shopee Thailand,Health,Content,1102,12481.03,411.57,326.97,11,53,3.3,2.62,79.44
2024,6,2024-06-01,Shopee Indonesia,Mobile & Gadgets,Coupons,429,2596.2,36.29,25.38,6,29,1.4,0.98,69.94
2024,5,2024-05-01,Shopee Thailand,Pets,Paid Traffic,1661,9557.17,127.07,88.06,6,27,1.33,0.92,69.3
2024,8,2024-08-01,Shopee Singapore,Computers & Accessories,Content,192,7127.56,109.55,76.77,37,175,1.54,1.08,70.08
2024,7,2024-07-01,Shopee Taiwan,Pets,Content,599,5510.36,10.18,7.06,9,43,0.18,0.13,69.35
2024,4,2024-04-01,Shopee Malaysia,Mom & Baby,Rewards,1548,12983.68,253.52,178.44,8,40,1.95,1.37,70.38
2024,3,2024-03-01,Shopee Malaysia,Cameras & Drones,Rewards,191,7530.17,134.21,94.2,39,186,1.78,1.25,70.19
2024,1,2024-01-01,Shopee Malaysia,Men Clothes,Others,79,321.8,9.71,6.85,4,19,3.02,2.13,70.55
2024,8,2024-08-01,Shopee Taiwan,"Tickets, Vouchers & Services",Others,44,1001.9,2.52,1.73,23,107,0.25,0.17,68.65
2024,8,2024-08-01,Shopee Philippines,Health,Rewards,2860,21932.71,335.64,268.46,8,36,1.53,1.22,79.98
2024,5,2024-05-01,Shopee Philippines,Baby & Kids Fashion,Social,2323,6785.11,116.06,92.98,3,14,1.71,1.37,80.11
2024,6,2024-06-01,Shopee Taiwan,Automobiles,Paid Traffic,21908,203640.61,390.5,275.42,9,44,0.19,0.14,70.53
2024,3,2024-03-01,Shopee Philippines,Health,Others,43,212.3,8.04,6.39,5,23,3.79,3.01,79.48
2024,8,2024-08-01,Shopee Philippines,"Tickets, Vouchers & Services",Coupons,146,2062.24,8.48,6.79,14,67,0.41,0.33,80.07
2024,1,2024-01-01,Shopee Indonesia,Stationery,Rewards,5640,16743.16,213.83,148.63,3,14,1.28,0.89,69.51
2024,5,2024-05-01,Shopee Taiwan,Food & Beverage,Comparison,3086,26804.48,190.83,133.62,9,41,0.71,0.5,70.02
2024,2,2024-02-01,Shopee Malaysia,Muslim Fashion,Others,77,414.46,12.86,9.06,5,25,3.1,2.19,70.45
2024,4,2024-04-01,Shopee Thailand,Automobiles,Content,346,3810.07,73.61,57.38,11,52,1.93,1.51,77.95
2024,5,2024-05-01,Shopee Philippines,Automobiles,Social,2555,22372.79,439.67,351.6,9,41,1.97,1.57,79.97
2024,6,2024-06-01,Shopee Indonesia,Men Bags,Sub-Network,6766,38049.14,744.26,523.31,6,26,1.96,1.38,70.31
2024,8,2024-08-01,Shopee Vietnam,Watches,Paid Traffic,347,1369.02,26.75,24.26,4,19,1.95,1.77,90.69
2024,3,2024-03-01,Shopee Taiwan,Cameras & Drones,Paid Traffic,1679,48001.63,281.48,193.44,29,135,0.59,0.4,68.72
2024,3,2024-03-01,Shopee Vietnam,Hobbies & Collections,Sub-Network,29936,87214.4,1724.68,1549.12,3,14,1.98,1.78,89.82
2024,2,2024-02-01,Shopee Thailand,Food & Beverage,Paid Traffic,5135,23861.28,1092.8,735.15,5,22,4.58,3.08,67.27
2024,4,2024-04-01,Shopee Indonesia,Women Clothes,Comparison,61,233.62,5.26,3.68,4,18,2.25,1.58,69.96
2024,4,2024-04-01,Shopee Taiwan,Food & Beverage,Comparison,3169,27297.72,186.12,130.6,9,41,0.68,0.48,70.17
2024,3,2024-03-01,Shopee Indonesia,Health,Social,4841,26021.97,598.01,418.51,5,25,2.3,1.61,69.98
2024,4,2024-04-01,Shopee Malaysia,Home Appliances,Sub-Network,1508,30750.52,258.45,181.44,20,96,0.84,0.59,70.2
2024,8,2024-08-01,Shopee Taiwan,Motorcycles,Sub-Network,2862,38300.54,128.81,91.77,13,63,0.34,0.24,71.24
2024,8,2024-08-01,Shopee Taiwan,Beauty,Comparison,3117,46566.2,478.06,334.67,15,70,1.03,0.72,70.01
2024,2,2024-02-01,Shopee Thailand,Home & Living,Comparison,546,5650.2,246.58,172.71,10,49,4.36,3.06,70.04
2024,8,2024-08-01,Shopee Philippines,Men Bags,Social,505,3877.63,104.64,83.69,8,36,2.7,2.16,79.98
2024,6,2024-06-01,Shopee Thailand,Mobile & Gadgets,Coupons,314,2377.18,37.43,26.09,8,36,1.57,1.1,69.7
2024,6,2024-06-01,Shopee Malaysia,Food & Beverage,Content,1195,7574.84,164.59,115.36,6,30,2.17,1.52,70.09
2024,4,2024-04-01,Shopee Philippines,Automobiles,Social,3186,24731.05,443.03,354.47,8,37,1.79,1.43,80.01
2024,2,2024-02-01,Shopee Taiwan,Pets,Paid Traffic,15185,131762.18,1058.3,728.58,9,41,0.8,0.55,68.84
2024,3,2024-03-01,Shopee Indonesia,Watches,Social,1622,28977.98,837.87,586.49,18,84,2.89,2.02,70
2024,4,2024-04-01,Shopee Malaysia,"Tickets, Vouchers & Services",Paid Traffic,8857,59272.44,299.85,194.49,7,32,0.51,0.33,64.86
2024,2,2024-02-01,Shopee Indonesia,Women Bags,Social,1500,9424.82,339.05,237.19,6,30,3.6,2.52,69.96
2024,1,2024-01-01,Shopee Philippines,Audio,Rewards,615,10341.4,57.94,46.29,17,79,0.56,0.45,79.89
2024,7,2024-07-01,Shopee Vietnam,Computers & Accessories,Content,153,1233.17,19.43,17.55,8,38,1.58,1.42,90.32
2024,6,2024-06-01,Shopee Taiwan,Audio,Paid Traffic,5230,92519.29,461.92,325.81,18,83,0.5,0.35,70.53
2024,1,2024-01-01,Shopee Thailand,Women Bags,Rewards,949,10111.61,235.26,164.71,11,50,2.33,1.63,70.01
2024,1,2024-01-01,Shopee Thailand,Beauty,Others,552,3302.88,171.2,119.91,6,28,5.18,3.63,70.04
2024,6,2024-06-01,Shopee Philippines,Mom & Baby,Sub-Network,3456,14197.5,169.97,136.32,4,19,1.2,0.96,80.2
2024,3,2024-03-01,Shopee Philippines,Home & Living,Rewards,13085,74227.1,774.89,618.66,6,27,1.04,0.83,79.84
2024,7,2024-07-01,Shopee Philippines,Pets,Rewards,3389,21308.5,251.83,201.12,6,30,1.18,0.94,79.86
2024,4,2024-04-01,Shopee Singapore,Mom & Baby,Sub-Network,768,15467.97,241.25,169.34,20,95,1.56,1.09,70.19
2024,1,2024-01-01,Shopee Indonesia,Automobiles,Social,4049,33636.18,1120.21,783.49,8,39,3.33,2.33,69.94
2024,2,2024-02-01,Shopee Malaysia,Women Shoes,Content,212,1164.57,39.41,27.69,5,26,3.38,2.38,70.26
2024,1,2024-01-01,Shopee Philippines,Travel & Luggage,Coupons,173,620.06,6.87,5.44,4,17,1.11,0.88,79.18
2024,8,2024-08-01,Shopee Taiwan,Men Shoes,Sub-Network,1830,17230.33,81.95,58.99,9,44,0.48,0.34,71.98
2024,4,2024-04-01,Shopee Singapore,"Tickets, Vouchers & Services",Rewards,206,4076.31,0,0,20,93,0,0,0
2024,4,2024-04-01,Shopee Philippines,Beauty,Content,1004,5164.55,124.42,101.74,5,24,2.41,1.97,81.77
2024,7,2024-07-01,Shopee Singapore,Fashion Accessories,Others,373,1910.19,24.48,17,5,24,1.28,0.89,69.44
2024,3,2024-03-01,Shopee Taiwan,Health,Others,912,12241.15,87.75,61.54,13,63,0.72,0.5,70.13
2024,8,2024-08-01,Shopee Philippines,Motorcycles,Rewards,680,6476.67,77.16,61.7,10,45,1.19,0.95,79.96
2024,4,2024-04-01,Shopee Singapore,Cameras & Drones,Coupons,44,1975.29,22.27,15.62,45,211,1.13,0.79,70.14
2024,5,2024-05-01,Shopee Thailand,Hobbies & Collections,Rewards,2456,33674.44,626.26,438.56,14,65,1.86,1.3,70.03
2024,7,2024-07-01,Shopee Singapore,Muslim Fashion,Rewards,6,23.05,0.47,0.33,4,18,2.04,1.43,70.21
2024,7,2024-07-01,Shopee Philippines,Motorcycles,Paid Traffic,3946,25927.07,281.06,217.16,7,31,1.08,0.84,77.26
2024,5,2024-05-01,Shopee Thailand,Home & Living,Comparison,478,3919.41,101.88,71.19,8,39,2.6,1.82,69.88
2024,7,2024-07-01,Shopee Philippines,Pets,Others,68,412.66,6.42,5.12,6,29,1.56,1.24,79.75
2024,4,2024-04-01,Shopee Vietnam,Computers & Accessories,Paid Traffic,3689,39125.88,234.98,192.49,11,50,0.6,0.49,81.92
2024,5,2024-05-01,Shopee Thailand,Travel & Luggage,Comparison,5,24.51,1.11,0.78,5,23,4.53,3.18,70.27
2024,2,2024-02-01,Shopee Vietnam,Mom & Baby,Content,18,189.17,1.44,1.28,11,49,0.76,0.68,88.89
2024,2,2024-02-01,Shopee Indonesia,"Tickets, Vouchers & Services",Rewards,343,2096.61,36.86,25.83,6,29,1.76,1.23,70.08
2024,8,2024-08-01,Shopee Singapore,Watches,Sub-Network,125,3340.2,27.09,19.06,27,126,0.81,0.57,70.36
2024,2,2024-02-01,Shopee Philippines,Sports & Outdoors,Sub-Network,1839,10616.49,115.38,92.38,6,27,1.09,0.87,80.07
2024,3,2024-03-01,Shopee Taiwan,Books & Magazines,Others,170,1962.01,7.62,5.33,12,54,0.39,0.27,69.95
2024,7,2024-07-01,Shopee Singapore,Health,Social,19,489.12,7.44,5.23,26,121,1.52,1.07,70.3
2024,3,2024-03-01,Shopee Taiwan,Women Bags,Comparison,443,9511.83,34.44,24.13,21,101,0.36,0.25,70.06
2024,2,2024-02-01,Shopee Malaysia,Books & Magazines,Comparison,103,385.72,15.96,11.75,4,18,4.14,3.05,73.62
2024,6,2024-06-01,Shopee Indonesia,Automobiles,Others,685,3935.93,71.52,50.04,6,27,1.82,1.27,69.97
2024,3,2024-03-01,Shopee Vietnam,Sports & Outdoors,Paid Traffic,11872,59355.12,1764.67,1309.94,5,24,2.97,2.21,74.23
2024,5,2024-05-01,Shopee Philippines,Beauty,Content,1231,5904.49,111.27,90.72,5,23,1.88,1.54,81.53
2024,8,2024-08-01,Shopee Malaysia,Hobbies & Collections,Content,413,3731.16,70.52,49.35,9,43,1.89,1.32,69.98
2024,7,2024-07-01,Shopee Singapore,Beauty,Social,21,369.59,10.57,7.42,18,83,2.86,2.01,70.2
2024,2,2024-02-01,Shopee Malaysia,Baby & Kids Fashion,Sub-Network,1843,7260.56,369.33,259.12,4,19,5.09,3.57,70.16
2024,6,2024-06-01,Shopee Indonesia,Men Clothes,Others,1101,5450.91,105.35,73.82,5,23,1.93,1.35,70.07
2024,4,2024-04-01,Shopee Thailand,Sports & Outdoors,Content,547,6644.09,166.65,131.74,12,57,2.51,1.98,79.05
2024,2,2024-02-01,Shopee Malaysia,Women Bags,Coupons,116,603.2,35.23,24.65,5,24,5.84,4.09,69.97
2024,4,2024-04-01,Shopee Indonesia,Mobile & Gadgets,Social,11130,143345.32,2502.23,1752.64,13,61,1.75,1.22,70.04
2024,3,2024-03-01,Shopee Malaysia,Automobiles,Social,3725,40043.28,1052.36,747.21,11,51,2.63,1.87,71
2024,6,2024-06-01,Shopee Malaysia,Women Shoes,Paid Traffic,818,3935.94,101.48,69.7,5,23,2.58,1.77,68.68
2024,3,2024-03-01,Shopee Philippines,Stationery,Rewards,4287,12969.81,142.24,113.38,3,14,1.1,0.87,79.71
2024,3,2024-03-01,Shopee Taiwan,Beauty,Paid Traffic,36214,323486.85,1849.35,1278.41,9,42,0.57,0.4,69.13
2024,6,2024-06-01,Shopee Malaysia,Travel & Luggage,Rewards,160,843.83,21.37,14.95,5,25,2.53,1.77,69.96
2024,8,2024-08-01,Shopee Indonesia,Computers & Accessories,Others,2421,33285.77,310.13,217.24,14,65,0.93,0.65,70.05
2024,3,2024-03-01,Shopee Taiwan,Stationery,Others,532,2076.43,2.75,1.83,4,18,0.13,0.09,66.55
2024,5,2024-05-01,Shopee Malaysia,Mobile & Gadgets,Sub-Network,5209,41800.15,445.35,309.84,8,38,1.07,0.74,69.57
2024,4,2024-04-01,Shopee Malaysia,Men Bags,Paid Traffic,1266,8611.59,226.58,149.63,7,32,2.63,1.74,66.04
2024,7,2024-07-01,Shopee Taiwan,Men Shoes,Paid Traffic,6722,62415.75,222.19,156.62,9,44,0.36,0.25,70.49
2024,3,2024-03-01,Shopee Vietnam,Food & Beverage,Social,177,782.47,15.86,14.22,4,21,2.03,1.82,89.66
2024,7,2024-07-01,Shopee Taiwan,Home Appliances,Others,423,10837.09,58.38,40.89,26,121,0.54,0.38,70.04
2024,4,2024-04-01,Shopee Philippines,Hobbies & Collections,Rewards,857,6696.44,67.99,54.27,8,37,1.02,0.81,79.82
2024,6,2024-06-01,Shopee Indonesia,Men Clothes,Comparison,35,370.58,5.86,4.12,11,50,1.58,1.11,70.31
2024,6,2024-06-01,Shopee Indonesia,Pets,Comparison,15,92.82,3.57,2.5,6,29,3.85,2.69,70.03
2024,2,2024-02-01,Shopee Thailand,Travel & Luggage,Paid Traffic,329,2317.99,102.79,70.05,7,33,4.43,3.02,68.15
2024,2,2024-02-01,Shopee Indonesia,Health,Paid Traffic,16224,82910.02,1693.37,1184.26,5,24,2.04,1.43,69.94
2024,7,2024-07-01,Shopee Philippines,Baby & Kids Fashion,Sub-Network,1429,4443.73,57.04,45.79,3,15,1.28,1.03,80.28
2024,7,2024-07-01,Shopee Philippines,Health,Coupons,365,2371.56,35.91,28.61,6,31,1.51,1.21,79.67
2024,1,2024-01-01,Shopee Vietnam,Home & Living,Content,212,924,4.95,4.38,4,21,0.54,0.47,88.48
2024,4,2024-04-01,Shopee Indonesia,Fashion Accessories,Comparison,58,606.03,12.31,8.58,10,49,2.03,1.42,69.7
2024,1,2024-01-01,Shopee Malaysia,Men Bags,Sub-Network,700,5798.9,330.96,231.81,8,39,5.71,4,70.04
2024,8,2024-08-01,Shopee Indonesia,Mobile & Gadgets,Social,9095,143280.63,2470.41,1728.79,16,74,1.72,1.21,69.98
2024,7,2024-07-01,Shopee Indonesia,Gaming & Consoles,Social,352,6048.75,134.81,94.29,17,81,2.23,1.56,69.94
2024,3,2024-03-01,Shopee Indonesia,Home & Living,Coupons,754,3722.37,71.4,49.75,5,23,1.92,1.34,69.68
2024,6,2024-06-01,Shopee Indonesia,Pets,Social,2730,8557.97,164.69,114.88,3,15,1.92,1.34,69.76
2024,7,2024-07-01,Shopee Indonesia,Computers & Accessories,Coupons,386,6452,65.79,46.21,17,79,1.02,0.72,70.24
2024,4,2024-04-01,Shopee Malaysia,Computers & Accessories,Content,1225,20402.59,217.91,152.03,17,78,1.07,0.75,69.77
2024,3,2024-03-01,Shopee Singapore,Pets,Sub-Network,739,13126.84,304.98,213.87,18,84,2.32,1.63,70.13
2024,8,2024-08-01,Shopee Philippines,Stationery,Content,969,4946.3,53.97,43.15,5,24,1.09,0.87,79.95
2024,7,2024-07-01,Shopee Malaysia,Sports & Outdoors,Social,1806,17812.64,413.88,290.84,10,46,2.32,1.63,70.27
2024,2,2024-02-01,Shopee Singapore,Beauty,Sub-Network,2164,29538.35,1355.41,949.87,14,64,4.59,3.22,70.08
2024,3,2024-03-01,Shopee Philippines,Travel & Luggage,Coupons,170,585.78,7.01,5.58,3,16,1.2,0.95,79.6
2024,1,2024-01-01,Shopee Singapore,Travel & Luggage,Comparison,17,134.84,2.92,2.09,8,37,2.17,1.55,71.58
2024,2,2024-02-01,Shopee Thailand,Food & Beverage,Social,407,2202.01,68.18,47.72,5,25,3.1,2.17,69.99
2024,8,2024-08-01,Shopee Thailand,Watches,Rewards,410,5007.52,69.16,48.61,12,58,1.38,0.97,70.29
2024,7,2024-07-01,Shopee Vietnam,Stationery,Coupons,42,107.68,1.84,1.62,3,12,1.71,1.5,88.04
2024,8,2024-08-01,Shopee Vietnam,Computers & Accessories,Content,116,1065.6,15.55,14.01,9,43,1.46,1.31,90.1
2024,5,2024-05-01,Shopee Malaysia,Mom & Baby,Comparison,676,6802.47,193.84,151.63,10,47,2.85,2.23,78.22
2024,1,2024-01-01,Shopee Philippines,Mom & Baby,Sub-Network,980,5044.77,65.72,53.83,5,24,1.3,1.07,81.91
2024,1,2024-01-01,Shopee Malaysia,Sports & Outdoors,Social,2809,24147.51,772.53,545.18,9,40,3.2,2.26,70.57
2024,3,2024-03-01,Shopee Singapore,Sports & Outdoors,Content,227,3231.58,64.08,44.83,14,67,1.98,1.39,69.96
2024,4,2024-04-01,Shopee Singapore,Men Bags,Rewards,44,720.43,13.03,10.05,16,77,1.81,1.4,77.13
2024,5,2024-05-01,Shopee Singapore,Mom & Baby,Sub-Network,647,11961.72,226.63,159.19,18,87,1.89,1.33,70.24
2024,8,2024-08-01,Shopee Taiwan,Men Clothes,Paid Traffic,18308,149557.52,692.41,490.34,8,38,0.46,0.33,70.82
2024,8,2024-08-01,Shopee Vietnam,Computers & Accessories,Sub-Network,19006,207781.6,2808.81,2529.15,11,51,1.35,1.22,90.04
2024,3,2024-03-01,Shopee Taiwan,Audio,Paid Traffic,3297,69219.28,270.45,185.2,21,99,0.39,0.27,68.48
2024,1,2024-01-01,Shopee Thailand,Women Shoes,Paid Traffic,1210,6488.57,250.59,171.33,5,25,3.86,2.64,68.37
2024,6,2024-06-01,Shopee Indonesia,Audio,Content,482,3959.32,102.25,71.49,8,39,2.58,1.81,69.92
2024,1,2024-01-01,Shopee Indonesia,Beauty,Coupons,379,1981.8,74.61,52.28,5,25,3.76,2.64,70.07
2024,4,2024-04-01,Shopee Thailand,Books & Magazines,Rewards,1041,6365.53,83.07,58.03,6,29,1.3,0.91,69.86
2024,2,2024-02-01,Shopee Malaysia,Gaming & Consoles,Sub-Network,1055,13138.45,251.46,176.01,12,59,1.91,1.34,70
2024,6,2024-06-01,Shopee Thailand,Women Bags,Sub-Network,358,1421.32,24.12,18.31,4,19,1.7,1.29,75.91
2024,3,2024-03-01,Shopee Taiwan,Stationery,Paid Traffic,21361,74884.98,109.11,74.84,4,17,0.15,0.1,68.59
2024,8,2024-08-01,Shopee Philippines,Automobiles,Sub-Network,1323,9534.27,102.73,82.7,7,34,1.08,0.87,80.5
2024,2,2024-02-01,Shopee Taiwan,Mobile & Gadgets,Content,1207,14777.63,114.15,79.95,12,58,0.77,0.54,70.04
2024,8,2024-08-01,Shopee Taiwan,Sports & Outdoors,Content,443,8075.21,32.85,22.98,18,86,0.41,0.28,69.95
2024,4,2024-04-01,Shopee Thailand,Health,Rewards,6209,85172.98,1709.36,1196.85,14,65,2.01,1.41,70.02
2024,4,2024-04-01,Shopee Indonesia,Men Shoes,Paid Traffic,5017,41237.12,867.62,591.81,8,39,2.1,1.44,68.21
2024,2,2024-02-01,Shopee Indonesia,Sports & Outdoors,Social,4948,39069.05,1175.89,823.19,8,37,3.01,2.11,70.01
2024,6,2024-06-01,Shopee Vietnam,Mobile & Gadgets,Others,8546,38342.6,450.03,404.35,4,21,1.17,1.05,89.85
2024,3,2024-03-01,Shopee Indonesia,Men Shoes,Social,2400,19199.61,444.55,311.13,8,38,2.32,1.62,69.99
2024,7,2024-07-01,Shopee Thailand,Mobile & Gadgets,Content,1050,24675.66,357.1,261.16,24,111,1.45,1.06,73.13
2024,7,2024-07-01,Shopee Taiwan,Men Clothes,Paid Traffic,24916,191125.56,860.05,606.66,8,36,0.45,0.32,70.54
2024,6,2024-06-01,Shopee Thailand,Home Appliances,Rewards,3476,104397.33,1107.96,775.29,30,141,1.06,0.74,69.97
2024,2,2024-02-01,Shopee Malaysia,Stationery,Rewards,1378,4169.84,193.54,136.28,3,14,4.64,3.27,70.41
2024,8,2024-08-01,Shopee Taiwan,Men Shoes,Social,438,4006.01,17.09,11.97,9,43,0.43,0.3,70.04
2024,1,2024-01-01,Shopee Taiwan,Home Appliances,Sub-Network,4236,118255.08,722.81,515.56,28,131,0.61,0.44,71.33
2024,1,2024-01-01,Shopee Taiwan,Stationery,Content,1916,16107.73,11.22,7.8,8,40,0.07,0.05,69.52
2024,8,2024-08-01,Shopee Philippines,Women Bags,Others,46,187.44,2.41,1.9,4,19,1.29,1.01,78.84
2024,8,2024-08-01,Shopee Taiwan,Baby & Kids Fashion,Comparison,442,3103.68,27.69,19.4,7,33,0.89,0.63,70.06
2024,3,2024-03-01,Shopee Vietnam,Computers & Accessories,Sub-Network,14449,152081.61,2671.56,2403.71,11,50,1.76,1.58,89.97
2024,7,2024-07-01,Shopee Indonesia,Mom & Baby,Social,4554,21377.75,403.83,281.77,5,22,1.89,1.32,69.77
2024,8,2024-08-01,Shopee Philippines,Women Shoes,Content,182,681.02,11.52,9.34,4,18,1.69,1.37,81.08
2024,3,2024-03-01,Shopee Thailand,Fashion Accessories,Paid Traffic,4488,9643.11,124.52,82.71,2,10,1.29,0.86,66.42
2024,5,2024-05-01,Shopee Malaysia,Home Appliances,Paid Traffic,3533,69790.83,754.36,512.9,20,93,1.08,0.73,67.99
2024,6,2024-06-01,Shopee Indonesia,Beauty,Content,5463,22618.58,693.4,485.03,4,20,3.07,2.14,69.95
2024,3,2024-03-01,Shopee Vietnam,Home & Living,Others,1166,4333.82,104.03,93.69,4,18,2.4,2.16,90.06
2024,7,2024-07-01,Shopee Indonesia,Men Clothes,Content,3195,16210.14,365.69,256.02,5,24,2.26,1.58,70.01
2024,6,2024-06-01,Shopee Thailand,Men Bags,Paid Traffic,220,1530.79,21.04,14.08,7,33,1.37,0.92,66.92
2024,2,2024-02-01,Shopee Thailand,Travel & Luggage,Rewards,432,4303.72,184.92,129.41,10,47,4.3,3.01,69.98
2024,7,2024-07-01,Shopee Malaysia,Men Shoes,Sub-Network,938,9555.34,193.14,135.19,10,48,2.02,1.41,70
2024,7,2024-07-01,Shopee Singapore,Health,Content,421,10886.05,196.92,138.02,26,122,1.81,1.27,70.09
2024,2,2024-02-01,Shopee Philippines,Men Shoes,Coupons,179,1299.23,18.21,14.51,7,34,1.4,1.12,79.68
2024,5,2024-05-01,Shopee Taiwan,Men Bags,Sub-Network,849,12666.51,59.4,41.69,15,70,0.47,0.33,70.19
2024,6,2024-06-01,Shopee Vietnam,Travel & Luggage,Social,6,30.54,0.84,0.75,5,24,2.75,2.46,89.29
2024,8,2024-08-01,Shopee Malaysia,Books & Magazines,Content,445,2061.64,49.93,34.75,5,22,2.42,1.69,69.6
2024,3,2024-03-01,Shopee Philippines,Pets,Content,427,2635.59,37.78,30.93,6,29,1.43,1.17,81.87
2024,7,2024-07-01,Shopee Taiwan,Books & Magazines,Comparison,471,3868.64,15.31,10.68,8,39,0.4,0.28,69.76
2024,6,2024-06-01,Shopee Philippines,Women Bags,Paid Traffic,626,3618.41,47.45,37.16,6,27,1.31,1.03,78.31
2024,7,2024-07-01,Shopee Taiwan,Gaming & Consoles,Paid Traffic,2151,51416.9,309.24,217.38,24,113,0.6,0.42,70.29
2024,6,2024-06-01,Shopee Thailand,Beauty,Paid Traffic,6545,34076.68,717.44,492.23,5,25,2.11,1.44,68.61
2024,7,2024-07-01,Shopee Malaysia,Women Clothes,Rewards,857,2943.92,55.04,38.49,3,16,1.87,1.31,69.93
2024,1,2024-01-01,Shopee Philippines,Beauty,Rewards,6555,37472.76,515.78,411.65,6,27,1.38,1.1,79.81
